odist			pdist			force			mass			E0          			E(osz) 			E(CC)  			E(Lad.-Quadr.) 		E(QQ)			
0.0			6.3			1.0			1.0			0.6604652728334874	0.5			0.15873015873015872	0.0039992481413494265	0.0006045726593120826	
0.0			6.4			1.0			1.0			0.6579084839713043	0.5			0.15625			0.0038146972656249996	0.0005587935447692869	
0.0			6.5			1.0			1.0			0.6554324536950853	0.5			0.15384615384615385	0.0036413290851160674	0.0005171118227383765	
0.0			6.6			1.0			1.0			0.6530333957128323	0.5			0.15151515151515152	0.003478309263433231	0.00047910595915058287	
0.0			6.7			1.0			1.0			0.650707757609382	0.5			0.14925373134328357	0.0033248770626706074	0.0004444032607712997	
0.0			6.8			1.0			1.0			0.64845220302585	0.5			0.14705882352941177	0.003180337879096275	0.00041267360022875544	
0.0			6.9			1.0			1.0			0.646263595445111	0.5			0.14492753623188406	0.0030440566316295744	0.00038362402414991487	
0.0			7.0			1.0			1.0			0.6441389834170763	0.5			0.14285714285714285	0.0029154518950437317	0.00035699410959719164	
0.0			7.1			1.0			1.0			0.6420755870774102	0.5			0.14084507042253522	0.0027939906848350573	0.00033255195613986004	
0.0			7.2			1.0			1.0			0.6400707858284388	0.5			0.1388888888888889	0.0026791838134430724	0.0003100907191485037	
0.0			7.3			1.0			1.0			0.6381221070681711	0.5			0.136986301369863	0.0025705817483554706	0.00028942560499404813	
0.0			7.4			1.0			1.0			0.6362272158637887	0.5			0.13513513513513511	0.0024677709118907072	0.0002703912613466808	
0.0			7.5			1.0			1.0			0.6343839054793772	0.5			0.13333333333333333	0.0023703703703703703	0.0002528395061728395	
0.0			7.6			1.0			1.0			0.6325900886761782	0.5			0.13157894736842105	0.0022780288671818056	0.00023663734769894103	
0.0			7.7			1.0			1.0			0.6308437897123613	0.5			0.12987012987012986	0.0021904221600629087	0.00022166525485541323	
0.0			7.8			1.0			1.0			0.6291431369785957	0.5			0.12820512820512822	0.002107250627960687	0.00020781564378310525	
0.0			7.9			1.0			1.0			0.6274863562100945	0.5			0.12658227848101264	0.002028237117144891	0.00019499155107946395	
0.0			8.0			1.0			1.0			0.625871764223956	0.5			0.125			0.001953125		0.00018310546875	
0.0			8.1			1.0			1.0			0.6242977631343138	0.5			0.1234567901234568	0.001881676423158921	0.00017207831944754647	
0.0			8.2			1.0			1.0			0.6227628350039398	0.5			0.12195121951219513	0.001813670724452635	0.00016183855363943796	
0.0			8.3			1.0			1.0			0.6212655368934962	0.5			0.12048192771084336	0.0017489030005928777	0.000152321352933042	
0.0			8.4			1.0			1.0			0.6198044962751839	0.5			0.11904761904761904	0.0016871828096317889	0.0001434679259890977	
0.0			8.5			1.0			1.0			0.618378406779235	0.5			0.11764705882352941	0.001628332994097293	0.00013522488532295858	
0.0			8.6			1.0			1.0			0.6169860242456555	0.5			0.11627906976744186	0.0015721886123234434	0.00012754369488832698	
0.0			8.7			1.0			1.0			0.6156261630557788	0.5			0.1149425287356322	0.0015185959669128315	0.00012038017969978848	
0.0			8.8			1.0			1.0			0.6142976927210756	0.5			0.11363636363636363	0.0014674117205108938	0.00011369408991561674	
0.0			8.9			1.0			1.0			0.612999534707787	0.5			0.11235955056179775	0.0014185020901628298	0.00010744871280112333	
0.0			9.0			1.0			1.0			0.6117306594792533	0.5			0.1111111111111111	0.0013717421124828531	0.00010161052685058171	
0.0			9.1			1.0			1.0			0.6104900837382459	0.5			0.10989010989010989	0.0013270149727099372	9.6148893083681e-5	
0.0			9.2			1.0			1.0			0.6092768678536169	0.5			0.10869565217391305	0.0012842113914687272	9.103577916838805e-5	
0.0			9.3			1.0			1.0			0.608090113457603	0.5			0.1075268817204301	0.0012432290637117596	8.624551257105511e-5	
0.0			9.4			1.0			1.0			0.6069289612000445	0.5			0.10638297872340426	0.0012039721449004556	8.175455940926586e-5	
0.0			9.5			1.0			1.0			0.6057925886478945	0.5			0.10526315789473684	0.001166350779997084	7.754132609398898e-5	
0.0			9.6			1.0			1.0			0.604680208319519	0.5			0.10416666666666667	0.0011302806712962965	7.358598120418597e-5	
0.0			9.7			1.0			1.0			0.6035910658433626	0.5			0.10309278350515465	0.0010956826815299678	6.987029534679356e-5	
0.0			9.8			1.0			1.0			0.6025244382317091	0.5			0.1020408163265306	0.0010624824690392606	6.63774970245269e-5	
0.0			9.9			1.0			1.0			0.6014796322621153	0.5			0.10101010101010101	0.0010306101521283645	6.309214276880101e-5	
0.0			10.0			1.0			1.0			0.6004559829576477	0.5			0.1			0.001			6.0e-5			
0.0			10.1			1.0			1.0			0.5994528521596423	0.5			0.09900990099009901	0.0009705901479276445	5.708794125640494e-5	
0.0			10.2			1.0			1.0			0.5984696271864127	0.5			0.09803921568627452	0.0009423223345470447	5.434384858979498e-5	
0.0			10.3			1.0			1.0			0.5975057195715887	0.5			0.0970873786407767	0.0009151416593531595	5.1756527063049825e-5	
0.0			10.4			1.0			1.0			0.5965605638769305	0.5			0.09615384615384615	0.0008889963586709149	4.93156264055611e-5	
0.0			10.5			1.0			1.0			0.595633616574521	0.5			0.09523809523809523	0.0008638375985314761	4.701156998810754e-5	
0.0			10.6			1.0			1.0			0.5947243549933248	0.5			0.09433962264150944	0.000839619283032302	4.4835490371963433e-5	
0.0			10.7			1.0			1.0			0.5938322763262056	0.5			0.09345794392523366	0.000816297876890852	4.277917076902012e-5	
0.0			10.8			1.0			1.0			0.5929568966932915	0.5			0.09259259259259259	0.0007938322410201695	4.083499182202518e-5	
0.0			10.9			1.0			1.0			0.5920977502577944	0.5			0.09174311926605504	0.0007721834800610642	3.899588317790072e-5	
0.0			11.0			1.0			1.0			0.5912543883910821	0.5			0.09090909090909091	0.0007513148009015778	3.725527938354931e-5	
0.0			11.1			1.0			1.0			0.5904263788837645	0.5			0.0900900900900901	0.0007311913813009503	3.560707968351354e-5	
0.0			11.2			1.0			1.0			0.589613305199862	0.5			0.08928571428571429	0.0007117802478134112	3.404561134311597e-5	
0.0			11.3			1.0			1.0			0.5888147657713061	0.5			0.08849557522123894	0.0006930501622776954	3.256559615996688e-5	
0.0			11.4			1.0			1.0			0.5880303733303673	0.5			0.08771929824561403	0.0006749715162020161	3.116211986158893e-5	
0.0			11.5			1.0			1.0			0.5872597542772184	0.5			0.08695652173913043	0.0006575162324319882	2.9830604117897384e-5	
0.0			11.6			1.0			1.0			0.5865025480815378	0.5			0.08620689655172414	0.0006406576735413507	2.8566780924852145e-5	
0.0			11.7			1.0			1.0			0.5857584067143581	0.5			0.08547008547008547	0.0006243705564327963	2.736666914016202e-5	
0.0			11.8			1.0			1.0			0.5850269941101987	0.5			0.0847457627118644	0.0006086308726792904	2.6226552973827507e-5	
0.0			11.9			1.0			1.0			0.5843079856563553	0.5			0.08403361344537814	0.0005934158141753982	2.5142962255860382e-5	
0.0			12.0			1.0			1.0			0.5836010677081478	0.5			0.08333333333333333	0.0005787037037037037	2.4112654320987653e-5	
0.0			12.1			1.0			1.0			0.5829059371288176	0.5			0.08264462809917356	0.0005644739300537775	2.3132597365771904e-5	
0.0			12.2			1.0			1.0			0.5822223008522963	0.5			0.0819672131147541	0.0005507068873606162	2.219995514756582e-5	
0.0			12.3			1.0			1.0			0.5815498754676862	0.5			0.08130081300813008	0.000537383918356336	2.1312072907251076e-5	
0.0			12.4			1.0			1.0			0.5808883868243857	0.5			0.08064516129032258	0.0005244872612533987	2.046646440895156e-5	
0.0			12.5			1.0			1.0			0.5802375696558266	0.5			0.08			0.000512		1.96608e-5		
0.0			12.6			1.0			1.0			0.5795971672222762	0.5			0.07936507936507936	0.0004999060176686783	1.8892895603502582e-5	
0.0			12.7			1.0			1.0			0.5789669309702703	0.5			0.07874015748031496	0.0004881899527578584	1.816070256399746e-5	
0.0			12.8			1.0			1.0			0.5783466202081926	0.5			0.078125		0.00047683715820312495	1.7462298274040215e-5	
0.0			12.9			1.0			1.0			0.5777360017975774	0.5			0.07751937984496124	0.00046583366291064974	1.6795877516158273e-5	
0.0			13.0			1.0			1.0			0.577134849858553	0.5			0.07692307692307693	0.0004551661356395084	1.6159744460574264e-5	
0.0			13.1			1.0			1.0			0.5765429454889589	0.5			0.07633587786259542	0.00044482185107275467	1.555230526447484e-5	
0.0			13.2			1.0			1.0			0.5759600764966599	0.5			0.07575757575757576	0.0004347886579291539	1.4972061223455715e-5	
0.0			13.3			1.0			1.0			0.5753860371439358	0.5			0.07518796992481203	0.00042505494897852907	1.4417602430160976e-5	
0.0			13.4			1.0			1.0			0.57482062790359	0.5			0.07462686567164178	0.0004156096328338259	1.3887601899103115e-5	
0.0			13.5			1.0			1.0			0.5742636552258032	0.5			0.07407407407407407	0.00040644210740232686	1.3380810120241214e-5	
0.0			13.6			1.0			1.0			0.5737149313159051	0.5			0.07352941176470588	0.0003975422348870344	1.2896050007148607e-5	
0.0			13.7			1.0			1.0			0.5731742739213683	0.5			0.07299270072992702	0.00038890031823713046	1.2432212208550176e-5	
0.0			13.8			1.0			1.0			0.5726415061288863	0.5			0.07246376811594203	0.0003805070789536968	1.198825075468484e-5	
0.0			13.9			1.0			1.0			0.5721164561696213	0.5			0.07194244604316546	0.00037235363616358087	1.1563179012377647e-5	
0.0			14.0			1.0			1.0			0.5715989572336004	0.5			0.07142857142857142	0.00036443148688046647	1.1156065924912239e-5	
0.0			14.1			1.0			1.0			0.5710888472915912	0.5			0.07092198581560284	0.00035673248737791283	1.0766032514800446e-5	
0.0			14.2			1.0			1.0			0.5705859689248003	0.5			0.07042253521126761	0.00034924883560438216	1.0392248629370626e-5	
0.0			14.3			1.0			1.0			0.5700901691619199	0.5			0.06993006993006992	0.00034197305457513773	1.0033929910757623e-5	
0.0			14.4			1.0			1.0			0.569601299322815	0.5			0.06944444444444445	0.00033489797668038405	9.690334973390741e-6	
0.0			14.5			1.0			1.0			0.5691192148689581	0.5			0.06896551724137931	0.0003280167288531715	9.360762773455548e-6	
0.0			14.6			1.0			1.0			0.5686437752599041	0.5			0.0684931506849315	0.00032132271854443383	9.044550156064004e-6	
0.0			14.7			1.0			1.0			0.5681748438160228	0.5			0.06802721088435375	0.00031480962045607735	8.741069567015893e-6	
0.0			14.8			1.0			1.0			0.5677122875863211	0.5			0.06756756756756756	0.0003084713639863384	8.449726917083776e-6	
0.0			14.9			1.0			1.0			0.5672559772223115	0.5			0.06711409395973154	0.0003023021213446761	8.169959587712519e-6	
0.0			15.0			1.0			1.0			0.5668057868564452	0.5			0.06666666666666667	0.0002962962962962963	7.901234567901235e-6	
0.0			15.1			1.0			1.0			0.5663615939856426	0.5			0.06622516556291391	0.00029044851349903036	7.643046712837955e-6	
0.0			15.2			1.0			1.0			0.5659232793595947	0.5			0.06578947368421052	0.0002847536083977257	7.394917115591907e-6	
0.0			15.3			1.0			1.0			0.5654907268732261	0.5			0.06535947712418301	0.0002792066176435687	7.156391583841309e-6	
0.0			15.4			1.0			1.0			0.5650638234636093	0.5			0.06493506493506493	0.0002738027700078636	6.927039214231664e-6	
0.0			15.5			1.0			1.0			0.5646424590108917	0.5			0.06451612903225806	0.0002685374777617401	6.7064510575252476e-6	
0.0			15.6			1.0			1.0			0.5642265262428885	0.5			0.06410256410256411	0.0002634063284950859	6.494238868222039e-6	
0.0			15.7			1.0			1.0			0.5638159206436697	0.5			0.06369426751592357	0.00025840507734968386	6.290033932809053e-6	
0.0			15.8			1.0			1.0			0.5634105403654175	0.5			0.06329113924050632	0.0002535296396431114	6.0934859712332485e-6	
0.0			15.9			1.0			1.0			0.5630102861437307	0.5			0.06289308176100629	0.0002487760838614227	5.904262106596006e-6	
0.0			16.0			1.0			1.0			0.5626150612159284	0.5			0.0625			0.000244140625		5.7220458984375e-6	
0.0			16.1			1.0			1.0			0.5622247712430617	0.5			0.06211180124223602	0.00023961961823323178	5.54653643532036e-6	
0.0			16.2			1.0			1.0			0.5618393242340454	0.5			0.0617283950617284	0.00023520955289486512	5.377447482735827e-6	
0.0			16.3			1.0			1.0			0.5614586304730311	0.5			0.06134969325153374	0.00023090704675198063	5.21450668264475e-6	
0.0			16.4			1.0			1.0			0.5610826024495696	0.5			0.06097560975609757	0.00022670884055657936	5.057454801232436e-6	
0.0			16.5			1.0			1.0			0.5607111547910251	0.5			0.06060606060606061	0.00022261179285972674	4.9060450217019665e-6	
0.0			16.6			1.0			1.0			0.5603442041976754	0.5			0.06024096385542168	0.00021861287507410972	4.7600422791575624e-6	
0.0			16.7			1.0			1.0			0.5599816693801145	0.5			0.059880239520958084	0.00021470916677169527	4.619222634838724e-6	
0.0			16.8			1.0			1.0			0.5596234709988899	0.5			0.05952380952380952	0.0002108978512039736	4.483372687159303e-6	
0.0			16.9			1.0			1.0			0.5592695316061718	0.5			0.0591715976331361	0.00020717621103300343	4.352289017184345e-6	
0.0			17.0			1.0			1.0			0.5589197755899598	0.5			0.058823529411764705	0.0002035416242621616	4.225777666342456e-6	
0.0			17.1			1.0			1.0			0.5585741291197227	0.5			0.05847953216374269	0.0001999915603561529	4.103653644324466e-6	
0.0			17.2			1.0			1.0			0.5582325200940721	0.5			0.05813953488372093	0.00019652357654043043	3.985740465260218e-6	
0.0			17.3			1.0			1.0			0.557894878090728	0.5			0.057803468208092484	0.00019313531427074903	3.871869710396251e-6	
0.0			17.4			1.0			1.0			0.5575611343176067	0.5			0.0574712643678161	0.00018982449586410393	3.76188061561839e-6	
0.0			17.5			1.0			1.0			0.5572312215658499	0.5			0.05714285714285714	0.00018658892128279884	3.6556196822752423e-6	
0.0			17.6			1.0			1.0			0.5569050741647139	0.5			0.056818181818181816	0.00018342646506386173	3.552940309863023e-6	
0.0			17.7			1.0			1.0			0.5565826279374644	0.5			0.05649717514124294	0.00018033507338645647	3.4537024492283147e-6	
0.0			17.8			1.0			1.0			0.5562638201593615	0.5			0.056179775280898875	0.00017731276127035372	3.357772275035104e-6	
0.0			17.9			1.0			1.0			0.55594858951673	0.5			0.0558659217877095	0.00017435760989890925	3.2650218763255065e-6	
0.0			18.0			1.0			1.0			0.5556368760671766	0.5			0.05555555555555555	0.00017146776406035664	3.1753289640806786e-6	
0.0			18.1			1.0			1.0			0.5553286212019228	0.5			0.055248618784530384	0.00016864142970156703	3.088576594760239e-6	
0.0			18.2			1.0			1.0			0.5550237676083452	0.5			0.054945054945054944	0.00016587687158874215	3.004652908865031e-6	
0.0			18.3			1.0			1.0			0.5547222592348913	0.5			0.0546448087431694	0.00016317241106981217	2.923450883630066e-6	
0.0			18.4			1.0			1.0			0.5544240412559308	0.5			0.05434782608695653	0.0001605264239335909	2.8448680990121266e-6	
0.0			18.5			1.0			1.0			0.5541290600388877	0.5			0.05405405405405406	0.00015793733836100526	2.768806516190012e-6	
0.0			18.6			1.0			1.0			0.5538372631115553	0.5			0.05376344086021505	0.00015540363296396995	2.6951722678454722e-6	
0.0			18.7			1.0			1.0			0.5535485991312448	0.5			0.053475935828877004	0.00015292383490770974	2.6238754595391873e-6	
0.0			18.8			1.0			1.0			0.5532630178541493	0.5			0.05319148936170213	0.00015049651811255694	2.554829981539558e-6	
0.0			18.9			1.0			1.0			0.5529804701061849	0.5			0.052910052910052914	0.00014812030153146024	2.4879533305023986e-6	
0.0			19.0			1.0			1.0			0.5527009077549012	0.5			0.05263157894736842	0.0001457938474996355	2.4231664404371556e-6	
0.0			19.1			1.0			1.0			0.5524242836817042	0.5			0.05235602094240837	0.00014351586015297926	2.360393522430513e-6	
0.0			19.2			1.0			1.0			0.5521505517552896	0.5			0.052083333333333336	0.00014128508391203707	2.2995619126308116e-6	
0.0			19.3			1.0			1.0			0.551879666806137	0.5			0.05181347150259067	0.00013910030202848576	2.240601928027369e-6	
0.0			19.4			1.0			1.0			0.5516115846013872	0.5			0.051546391752577324	0.00013696033519124598	2.183446729587299e-6	
0.0			19.5			1.0			1.0			0.5513462618205288	0.5			0.05128205128205128	0.00013486404018948399	2.1280321923389975e-6	
0.0			19.6			1.0			1.0			0.5510836560322665	0.5			0.0510204081632653	0.00013281030862990757	2.0742967820164656e-6	
0.0			19.7			1.0			1.0			0.5508237256716715	0.5			0.050761421319796954	0.00013079806570588513	2.022181437901803e-6	
0.0			19.8			1.0			1.0			0.5505664300180761	0.5			0.050505050505050504	0.00012882626901604557	1.9716294615250316e-6	
0.0			19.9			1.0			1.0			0.5503117291738926	0.5			0.05025125628140704	0.0001268939074301332	1.9225864109007328e-6	
0.0			20.0			1.0			1.0			0.5500595840436339	0.5			0.05			0.000125		1.875e-6		
0.0			20.1			1.0			1.0			0.5498099563143337	0.5			0.04975124378109452	0.00012314359491372617	1.8288200031740725e-6	
0.0			20.2			1.0			1.0			0.5495628084354075	0.5			0.04950495049504951	0.00012132376849095557	1.7839981642626544e-6	
0.0			20.3			1.0			1.0			0.5493181036002518	0.5			0.04926108374384236	0.0001195396242176281	1.7404881101355735e-6	
0.0			20.4			1.0			1.0			0.5490758057278295	0.5			0.04901960784313726	0.00011779029181838059	1.6982452684310932e-6	
0.0			20.5			1.0			1.0			0.5488358794445729	0.5			0.04878048780487805	0.00011607492636496858	1.6572267892678442e-6	
0.0			20.6			1.0			1.0			0.548598290067347	0.5			0.04854368932038835	0.00011439270741914494	1.617391470720307e-6	
0.0			20.7			1.0			1.0			0.548363003586779	0.5			0.04830917874396135	0.00011274283820850278	1.5786996878597321e-6	
0.0			20.8			1.0			1.0			0.5481299866507636	0.5			0.04807692307692307	0.00011112454483386436	1.5411133251737844e-6	
0.0			20.9			1.0			1.0			0.547899206548526	0.5			0.04784688995215311	0.00010953707550686367	1.5045957121887825e-6	
0.0			21.0			1.0			1.0			0.5476706311957447	0.5			0.047619047619047616	0.00010797969981643452	1.4691115621283607e-6	
0.0			21.1			1.0			1.0			0.547444229119022	0.5			0.04739336492890995	0.00010645170802297779	1.4346269134517793e-6	
0.0			21.2			1.0			1.0			0.5472199694419855	0.5			0.04716981132075472	0.00010495241037903775	1.4011090741238573e-6	
0.0			21.3			1.0			1.0			0.5469978218706455	0.5			0.046948356807511735	0.00010348113647537247	1.3685265684767897e-6	
0.0			21.4			1.0			1.0			0.5467777566801081	0.5			0.04672897196261683	0.0001020372346113565	1.3368490865318787e-6	
0.0			21.5			1.0			1.0			0.5465597447010926	0.5			0.046511627906976744	0.00010062007118870037	1.3060474356564678e-6	
0.0			21.6			1.0			1.0			0.5463437573069538	0.5			0.046296296296296294	9.922903012752119e-5	1.2760934944382869e-6	
0.0			21.7			1.0			1.0			0.5461297664013562	0.5			0.04608294930875576	9.786351230384118e-5	1.2469601686658179e-6	
0.0			21.8			1.0			1.0			0.5459177444056855	0.5			0.04587155963302752	9.652293500763303e-5	1.2186213493093975e-6	
0.0			21.9			1.0			1.0			0.5457076642475399	0.5			0.04566210045662101	9.5206731420573e-5	1.1910518724034905e-6	
0.0			22.0			1.0			1.0			0.545499499348808	0.5			0.045454545454545456	9.391435011269723e-5	1.164227480735916e-6	
0.0			22.1			1.0			1.0			0.5452932236146841	0.5			0.04524886877828054	9.264525455719689e-5	1.1381247872549321e-6	
0.0			22.2			1.0			1.0			0.5450888114226107	0.5			0.04504504504504505	9.139892266261879e-5	1.112721240109798e-6	
0.0			22.3			1.0			1.0			0.5448862376117498	0.5			0.04484304932735426	9.017484632177252e-5	1.0879950892449779e-6	
0.0			22.4			1.0			1.0			0.5446854774724451	0.5			0.044642857142857144	8.89725309766764e-5	1.0639253544723741e-6	
0.0			22.5			1.0			1.0			0.5444865067362792	0.5			0.044444444444444446	8.779149519890261e-5	1.0404917949499569e-6	
0.0			22.6			1.0			1.0			0.5442893015662364	0.5			0.04424778761061947	8.663127028471192e-5	1.017674879998965e-6	
0.0			22.7			1.0			1.0			0.5440938385470209	0.5			0.04405286343612335	8.549139986439355e-5	9.954557611953683e-7	
0.0			22.8			1.0			1.0			0.5439000946759807	0.5			0.043859649122807015	8.437143952525202e-5	9.73816245674654e-7	
0.0			22.9			1.0			1.0			0.5437080473540736	0.5			0.04366812227074236	8.327095644770765e-5	9.527387705921816e-7	
0.0			23.0			1.0			1.0			0.5435176743765622	0.5			0.043478260869565216	8.218952905399852e-5	9.322063786842932e-7	
0.0			23.1			1.0			1.0			0.5433289539251736	0.5			0.04329004329004329	8.11267466689966e-5	9.122026948782436e-7	
0.0			23.2			1.0			1.0			0.5431418645592387	0.5			0.04310344827586207	8.008220919266884e-5	8.927119039016295e-7	
0.0			23.3			1.0			1.0			0.5429563852075439	0.5			0.04291845493562232	7.905552678373577e-5	8.737187288445442e-7	
0.0			23.4			1.0			1.0			0.5427724951607313	0.5			0.042735042735042736	7.804631955409954e-5	8.552084106300631e-7	
0.0			23.5			1.0			1.0			0.5425901740631578	0.5			0.0425531914893617	7.705421727362915e-5	8.371666883508826e-7	
0.0			23.6			1.0			1.0			0.5424094019057107	0.5			0.0423728813559322	7.60788590849113e-5	8.195797804321096e-7	
0.0			23.7			1.0			1.0			0.5422301590183237	0.5			0.04219409282700422	7.511989322758857e-5	8.024343665821563e-7	
0.0			23.8			1.0			1.0			0.5420524260627017	0.5			0.04201680672268907	7.417697677192478e-5	7.857175704956369e-7	
0.0			23.9			1.0			1.0			0.541876184025447	0.5			0.041841004184100423	7.324977536125143e-5	7.694169432739425e-7	
0.0			24.0			1.0			1.0			0.5417014142115463	0.5			0.041666666666666664	7.233796296296296e-5	7.535204475308642e-7	
0.0			24.1			1.0			1.0			0.541528098237174	0.5			0.04149377593360996	7.144122162774393e-5	7.38016442152276e-7	
0.0			24.2			1.0			1.0			0.5413562180235574	0.5			0.04132231404958678	7.055924125672219e-5	7.22893667680372e-7	
0.0			24.3			1.0			1.0			0.5411857557907738	0.5			0.0411522633744856	6.969171937625631e-5	7.081412322944299e-7	
0.0			24.4			1.0			1.0			0.5410166940513688	0.5			0.04098360655737705	6.883836092007702e-5	6.937485983614318e-7	
0.0			24.5			1.0			1.0			0.5408490156045416	0.5			0.04081632653061224	6.79988780185127e-5	6.797055695311556e-7	
0.0			24.6			1.0			1.0			0.5406827035301156	0.5			0.04065040650406504	6.7172989794542e-5	6.660022783515961e-7	
0.0			24.7			1.0			1.0			0.5405177411829587	0.5			0.04048582995951417	6.636042216642491e-5	6.526291743817296e-7	
0.0			24.8			1.0			1.0			0.5403541121874262	0.5			0.04032258064516129	6.556090765667484e-5	6.395770127797362e-7	
0.0			24.9			1.0			1.0			0.5401918004317598	0.5			0.040160642570281124	6.477418520714365e-5	6.268368433458522e-7	
0.0			25.0			1.0			1.0			0.5400307900630394	0.5			0.04			6.4e-5			6.144e-7		
0.0			25.1			1.0			1.0			0.5398710654819068	0.5			0.0398406374501992	6.323810328439103e-5	6.022580906753007e-7	
0.0			25.2			1.0			1.0			0.5397126113373276	0.5			0.03968253968253968	6.248825220858479e-5	5.904029876094557e-7	
0.0			25.3			1.0			1.0			0.539555412521948	0.5			0.039525691699604744	6.175020965739933e-5	5.788268180168352e-7	
0.0			25.4			1.0			1.0			0.5393994541670701	0.5			0.03937007874015748	6.10237440947323e-5	5.675219551249206e-7	
0.0			25.5			1.0			1.0			0.5392447216381469	0.5			0.0392156862745098	6.0308629411010845e-5	5.564810095595003e-7	
0.0			25.6			1.0			1.0			0.5390912005298931	0.5			0.0390625		5.960464477539062e-5	5.456968210637567e-7	
0.0			25.7			1.0			1.0			0.5389388766621974	0.5			0.038910505836575876	5.891157449253718e-5	5.351624505370605e-7	
0.0			25.8			1.0			1.0			0.5387877360753444	0.5			0.03875968992248062	5.822920786383122e-5	5.24871172379946e-7	
0.0			25.9			1.0			1.0			0.5386377650261577	0.5			0.03861003861003861	5.7557339052844494e-5	5.148164671323729e-7	
0.0			26.0			1.0			1.0			0.5384889499833118	0.5			0.038461538461538464	5.689576695493855e-5	5.049920143929458e-7	
0.0			26.1			1.0			1.0			0.5383412776238434	0.5			0.038314176245210725	5.624429507084558e-5	4.953916860073596e-7	
0.0			26.2			1.0			1.0			0.5381947348286165	0.5			0.03816793893129771	5.5602731384094334e-5	4.860095395148388e-7	
0.0			26.3			1.0			1.0			0.538049308678804	0.5			0.03802281368821293	5.497088824215027e-5	4.768398118418679e-7	
0.0			26.4			1.0			1.0			0.5379049864519114	0.5			0.03787878787878788	5.4348582241144236e-5	4.678769132329911e-7	
0.0			26.5			1.0			1.0			0.5377617556180958	0.5			0.03773584905660377	5.373563411406732e-5	4.5911542140890554e-7	
0.0			26.6			1.0			1.0			0.5376196038365385	0.5			0.03759398496240601	5.3131868622316134e-5	4.505500759425305e-7	
0.0			26.7			1.0			1.0			0.5374785189519091	0.5			0.03745318352059925	5.253711445047519e-5	4.4217577284412897e-7	
0.0			26.8			1.0			1.0			0.5373384889908404	0.5			0.03731343283582089	5.195120410422824e-5	4.3398755934697235e-7	
0.0			26.9			1.0			1.0			0.5371995021584501	0.5			0.03717472118959108	5.137397381129487e-5	4.259806288854069e-7	
0.0			27.0			1.0			1.0			0.5370615468354141	0.5			0.037037037037037035	5.080526342529086e-5	4.1815031625753794e-7	
0.0			27.1			1.0			1.0			0.5369246115741276	0.5			0.03690036900369004	5.024491633241654e-5	4.1049209296510017e-7	
0.0			27.2			1.0			1.0			0.5367886850961225	0.5			0.03676470588235294	4.96927793608793e-5	4.03001562723394e-7	
0.0			27.3			1.0			1.0			0.5366537562885039	0.5			0.03663003663003663	4.9148702692960634e-5	3.956744571344896e-7	
0.0			27.4			1.0			1.0			0.5365198142011731	0.5			0.03649635036496351	4.861253977964131e-5	3.88506631517193e-7	
0.0			27.5			1.0			1.0			0.536386848043578	0.5			0.03636363636363636	4.8084147257700976e-5	3.8149406088754497e-7	
0.0			27.6			1.0			1.0			0.5362548471823914	0.5			0.036231884057971016	4.75633848692121e-5	3.7463283608390124e-7	
0.0			27.7			1.0			1.0			0.5361238011380599	0.5			0.036101083032490974	4.705011538335046e-5	3.6791916003089155e-7	
0.0			27.8			1.0			1.0			0.5359936995822183	0.5			0.03597122302158273	4.654420452044761e-5	3.613493441368015e-7	
0.0			27.9			1.0			1.0			0.5358645323351064	0.5			0.03584229390681004	4.6045520878213334e-5	3.54919804819157e-7	
0.0			28.0			1.0			1.0			0.5357362893627249	0.5			0.03571428571428571	4.555393586005831e-5	3.4862706015350746e-7	
0.0			28.1			1.0			1.0			0.5356089607743888	0.5			0.03558718861209964	4.506932360545034e-5	3.4246772664062254e-7	
0.0			28.2			1.0			1.0			0.535482536820167	0.5			0.03546099290780142	4.4591560922239104e-5	3.3643851608751394e-7	
0.0			28.3			1.0			1.0			0.5353570078881766	0.5			0.0353356890459364	4.412052722088725e-5	3.3053623259788925e-7	
0.0			28.4			1.0			1.0			0.5352323645023684	0.5			0.035211267605633804	4.365610445054777e-5	3.247577696678321e-7	
0.0			28.5			1.0			1.0			0.535108597320002	0.5			0.03508771929824561	4.3198177036929044e-5	3.1910010738267065e-7	
0.0			28.6			1.0			1.0			0.5349856971294118	0.5			0.03496503496503496	4.2746631821892216e-5	3.135603097111757e-7	
0.0			28.7			1.0			1.0			0.5348636548478061	0.5			0.03484320557491289	4.2301358004726166e-5	3.0813552189337863e-7	
0.0			28.8			1.0			1.0			0.5347424615186371	0.5			0.034722222222222224	4.1862247085048006e-5	3.0282296791846067e-7	
0.0			28.9			1.0			1.0			0.5346221083098885	0.5			0.03460207612456748	4.1429192807278985e-5	2.976199480893116e-7	
0.0			29.0			1.0			1.0			0.5345025865113939	0.5			0.034482758620689655	4.1002091106646436e-5	2.925238366704859e-7	
0.0			29.1			1.0			1.0			0.5343838875334166	0.5			0.034364261168384876	4.058084005666546e-5	2.8753207961643427e-7	
0.0			29.2			1.0			1.0			0.5342660029039183	0.5			0.03424657534246575	4.016533981805423e-5	2.8264219237700013e-7	
0.0			29.3			1.0			1.0			0.5341489242669839	0.5			0.034129692832764506	3.975549258903948e-5	2.77851757777303e-7	
0.0			29.4			1.0			1.0			0.5340326433805851	0.5			0.034013605442176874	3.935120255700967e-5	2.7315842396924666e-7	
