# force constant = 20.0 ; mass = 1.0 ; range separation parameter = 2.0 ; xDist = 41.7193000900063 ; zDist = 41.7193000900063
#x	perturbation potential	total potential
-6.339536453128934	0.015233136777794181	401.9124575422837
-6.064000504307561	0.015303161696762095	367.73632432412035
-5.83662742199797	0.015361264966431814	340.6775578971531
-5.634284926726648	0.015413213902268736	317.4670795692934
-5.448140969567148	0.015461205186081307	296.8378614479467
-5.2736464339386755	0.015506367899091258	278.12897346984016
-5.10807373303082	0.015549377758911794	260.9397219985531
-4.949626391057668	0.015590679062160249	245.00360478960775
-4.797042577213504	0.015630583399243603	230.13180545939102
-4.64939333408064	0.01566931984158998	216.18425306977653
-4.505969734974619	0.01570706298210962	203.0533395880545
-4.366215164659703	0.015743949747254394	190.65409259079084
-4.2296823862133754	0.01578009004613403	178.91791097248284
-4.096005096615442	0.015815573819790908	167.78839308881655
-3.9648783877166425	0.015850475879471287	157.2184567697047
-3.836044912345393	0.015884859329444206	147.16829055463919
-3.709284834797172	0.015918778051560244	137.60385863461443
-3.5844083672147073	0.015952278549126835	128.49578570813716
-3.461250118755464	0.01598540134194503	119.81850924718908
-3.3396647442773335	0.016018182039803076	111.54962422372968
-3.2195235430859173	0.016050652181047235	103.66936909702603
-3.100711764468208	0.016082839896498415	96.16021730301196
-2.983126447273051	0.016114770441486327	89.00654877464083
-2.8666746686912723	0.01614646662689829	82.19438302778906
-2.7512721105506786	0.016177949171921606	75.71116021211178
-2.6368418748139026	0.01620923699536874	69.54555996471633
-2.5233134967065003	0.016240347458330057	63.687350374070185
-2.410622116067982	0.016271296567888213	58.12726116132864
-2.29870777647839	0.01630209914941193	52.85687651557164
-2.1875148283936645	0.016332768993295225	47.868544013414926
-2.0769914175606776	0.016363318980763094	43.155296805187895
-1.9670890438213908	0.016393761192416593	38.71078682441396
-1.8577621783687268	0.016424107002461174	34.52922722077563
-1.7489679298090715	0.016454367160996474	30.605342562167287
-1.640665751180412	0.016484551866303446	26.934325622830155
-1.5328171814900198	0.016514670828715952	23.511799789538795
-1.4253856164593002	0.016544733327387276	20.333786289417976
-1.3183361040616657	0.016574748261041057	17.396675580985953
-1.2116351611614593	0.01660472419361867	14.697202361821173
-1.1052506081456703	0.016634669395591797	12.232423737459332
-0.9991514189140619	0.016664591881592854	9.999700171061425
-0.893307583979559	0.016694499444921584	7.996678895398889
-0.7876899847463764	0.016724399689409097	6.221279520386877
-0.6822702772917922	0.016754300059057987	4.671681612817249
-0.5770207841890836	0.016784207865825948	3.3463140617276763
-0.4719143930821431	0.01681413031587898	2.2438460742967536
-0.3669244608631085	0.016844074534606637	1.3631796743314348
-0.2620247224180233	0.01687404759066544	0.7034435991730872
-0.157189202996019	0.01690405651929561	0.26398851190453226
-0.05239213332785426	0.01693410834514101	0.044383464691577584
0.05239213332785426	0.016964210104791072	0.04441356645122764
0.157189202996019	0.01699436886925698	0.26407882425449364
0.2620247224180233	0.017024591766591754	0.7035941433490135
0.3669244608631085	0.017054886004865096	1.3633904858016934
0.4719143930821431	0.017085258895709214	2.2441172028765837
0.5770207841890836	0.017115717878661115	3.3466455717405115
0.6822702772917922	0.01714627054654046	4.672073583304731
0.7876899847463764	0.017176924672120654	6.2217320453695875
0.893307583979559	0.01720768823637436	7.997192084190343
0.9991514189140619	0.017238569458604663	10.000274148638438
1.1052506081456703	0.01726957682880992	12.23305864489255
1.2116351611614593	0.01730071914267553	14.69789835677023
1.3183361040616657	0.017332005539641038	17.39743283826455
1.4253856164593002	0.017363445544558067	20.334605001635147
1.5328171814900198	0.017395049113536214	23.512680167823614
1.640665751180412	0.017426826684673363	26.935267897648526
1.7489679298090715	0.017458789234488407	30.60634698424078
1.8577621783687268	0.01749094834102292	34.53029406211419
1.9670890438213908	0.01752331625476137	38.7119163794763
2.0769914175606776	0.017555905978745633	43.156489392185875
2.1875148283936645	0.017588731359540633	47.86979997578117
2.29870777647839	0.017621807191059474	52.85819622361329
2.410622116067982	0.017655149333698904	58.12864501409445
2.5233134967065003	0.01768877485179665	63.688798801463655
2.6368418748139026	0.017722702173138694	69.54707342989411
2.7512721105506786	0.017756951275167143	75.71273921421502
2.8666746686912723	0.017791543903738574	82.1960281050659
2.983126447273051	0.017826503831856216	89.0082605080312
3.100711764468208	0.01786185716788568	96.16199632028335
3.2195235430859173	0.017897632725561816	103.67121607757055
3.3396647442773335	0.017933862471892683	111.55153990416177
3.461250118755464	0.017970582074292297	119.82049442792143
3.5844083672147073	0.018007831575569924	128.49784126116361
3.709284834797172	0.018045656235754118	137.6059855127986
3.836044912345393	0.018084107594676213	147.17048980290443
3.9648783877166425	0.01812324483124845	157.22072953865649
4.096005096615442	0.018163136528501805	167.79074065152525
4.2296823862133754	0.01820386300455419	178.92033474544127
4.366215164659703	0.018245519450732144	190.65659416049434
4.505969734974619	0.018288220250748458	203.05592074532316
4.64939333408064	0.0183321050800855	216.18691585501503
4.797042577213504	0.018377347783707757	230.13455222377547
4.949626391057668	0.018424169773238394	245.0064382803188
5.10807373303082	0.018472861154306696	260.9426454819485
5.2736464339386755	0.018523815924156094	278.1319909178652
5.448140969567148	0.0185775948935764	296.84097783765424
5.634284926726648	0.018635049294293222	317.4703014046854
5.83662742199797	0.018697598316760145	340.68089423050344
6.064000504307561	0.01876799610178681	367.7397891585254
6.339536453128934	0.018853452244390462	401.9160778577503
