#mass   fConst  rSep    xDist   zDist   nbFcts  nbGHpoints      nbEigval        mxPTord eigenvalues
1.0	1.0	2.0	1.0	0.0	25	6000	4	50	1.3861557259139246	2.5261511871511955	3.1635470278642757	4.1779696845170164
1.0	1.0	2.0	1.0	1.0	25	6000	4	50	1.151010849962356	2.1070480583249807	2.9985128207411385	3.9600736466202515
1.0	1.0	2.0	0.0	1.0	25	6000	4	50	1.272805258898058	2.053722650422833	3.0079012846804067	3.9505261437906243
1.0	1.0	2.0	1.0	0.0	50	6000	4	50	1.3861534278321144	2.526139782429369	3.163532578297811	4.17793596308799
1.0	1.0	2.0	1.0	1.0	50	6000	4	50	1.1510108076109467	2.1070478981301255	2.9985126131749253	3.9600731041802715
1.0	1.0	2.0	0.0	1.0	50	6000	4	50	1.2728051912360838	2.0537225092924736	3.0079010297010624	3.950525588368955
1.0	1.0	2.0	1.0	0.0	100	6000	4	50	1.386153414432056	2.526139739197087	3.163532448533749	4.177935701619363
1.0	1.0	2.0	1.0	1.0	100	6000	4	50	1.1510108074813425	2.10704789768422	2.998512612380361	3.9600731024541
1.0	1.0	2.0	0.0	1.0	100	6000	4	50	1.2728051909816684	2.053722508904044	3.007901028600962	3.9505255868207128
1.0	1.0	2.0	1.0	0.0	110	6000	4	50	1.3861534144286043	2.52613973919602	3.1635324485169525	4.177935701578617
1.0	1.0	2.0	1.0	1.0	110	6000	4	50	1.1510108074813203	2.107047897684172	2.9985126123804378	3.9600731024536446
1.0	1.0	2.0	0.0	1.0	110	6000	4	50	1.272805190981759	2.0537225089041273	3.0079010286008474	3.950525586820342
1.0	1.0	2.0	1.0	0.0	25	5000	4	50	1.3861557259139166	2.526151187151188	3.163547027864263	4.177969684517006
1.0	1.0	2.0	1.0	1.0	25	5000	4	50	1.1510108499623461	2.107048058324974	2.99851282074114	3.960073646620252
1.0	1.0	2.0	0.0	1.0	25	5000	4	50	1.272805258898065	2.053722650422831	3.0079012846803943	3.9505261437906163
1.0	1.0	2.0	1.0	0.0	50	5000	4	50	1.3861534278321008	2.5261397824293748	3.1635325782978483	4.1779359630879185
1.0	1.0	2.0	1.0	1.0	50	5000	4	50	1.1510108076109136	2.1070478981300975	2.998512613174938	3.9600731041802937
1.0	1.0	2.0	0.0	1.0	50	5000	4	50	1.2728051912361111	2.0537225092923483	3.007901029701012	3.950525588368907
1.0	1.0	2.0	1.0	0.0	100	5000	4	50	1.3861534144320098	2.5261397391968465	3.163532448533699	4.177935701619363
1.0	1.0	2.0	1.0	1.0	100	5000	4	50	1.1510108074813572	2.107047897684403	2.9985126123804338	3.9600731024541
1.0	1.0	2.0	0.0	1.0	100	5000	4	50	1.2728051909816733	2.0537225089040194	3.0079010286010153	3.950525586820745
1.0	1.0	2.0	1.0	0.0	110	5000	4	50	1.3861534144288035	2.526139739196125	3.1635324485170893	4.177935701578563
1.0	1.0	2.0	1.0	1.0	110	5000	4	50	1.1510108074813985	2.1070478976843328	2.9985126123804555	3.960073102453855
1.0	1.0	2.0	0.0	1.0	110	5000	4	50	1.2728051909815743	2.053722508903984	3.007901028600844	3.950525586820303
1.0	1.0	2.0	1.0	0.0	25	7000	4	50	1.3861557259139246	2.526151187151181	3.1635470278642654	4.177969684517007
1.0	1.0	2.0	1.0	1.0	25	7000	4	50	1.1510108499623364	2.107048058324974	2.9985128207411433	3.96007364662025
1.0	1.0	2.0	0.0	1.0	25	7000	4	50	1.2728052588980707	2.053722650422832	3.0079012846804094	3.950526143790612
1.0	1.0	2.0	1.0	0.0	50	7000	4	50	1.3861534278321106	2.5261397824293783	3.1635325782978203	4.177935963087922
1.0	1.0	2.0	1.0	1.0	50	7000	4	50	1.151010807610959	2.1070478981301357	2.9985126131748605	3.96007310418024
1.0	1.0	2.0	0.0	1.0	50	7000	4	50	1.2728051912360634	2.0537225092923816	3.0079010297009563	3.950525588368951
1.0	1.0	2.0	1.0	0.0	100	7000	4	50	1.3861534144321581	2.526139739197057	3.1635324485337106	4.1779357016194165
1.0	1.0	2.0	1.0	1.0	100	7000	4	50	1.1510108074812622	2.1070478976842484	2.9985126123804267	3.96007310245405
1.0	1.0	2.0	0.0	1.0	100	7000	4	50	1.2728051909815954	2.0537225089042423	3.007901028600986	3.950525586820596
1.0	1.0	2.0	1.0	0.0	110	7000	4	50	1.3861534144287786	2.5261397391962452	3.1635324485170946	4.17793570157859
1.0	1.0	2.0	1.0	1.0	110	7000	4	50	1.151010807481434	2.107047897684409	2.9985126123803276	3.960073102453667
1.0	1.0	2.0	0.0	1.0	110	7000	4	50	1.2728051909815645	2.053722508904296	3.00790102860073	3.9505255868203366
1.0	1.0	2.0	1.0	0.0	25	6500	4	50	1.3861557259139201	2.5261511871511857	3.1635470278642694	4.177969684516998
1.0	1.0	2.0	1.0	1.0	25	6500	4	50	1.1510108499623488	2.107048058324962	2.99851282074115	3.9600736466202617
1.0	1.0	2.0	0.0	1.0	25	6500	4	50	1.2728052588980563	2.053722650422837	3.007901284680411	3.9505261437906136
1.0	1.0	2.0	1.0	0.0	50	6500	4	50	1.3861534278321181	2.526139782429409	3.16353257829784	4.177935963087959
1.0	1.0	2.0	1.0	1.0	50	6500	4	50	1.1510108076109433	2.1070478981301135	2.9985126131748765	3.9600731041802635
1.0	1.0	2.0	0.0	1.0	50	6500	4	50	1.2728051912362022	2.05372250929248	3.007901029701039	3.950525588368935
1.0	1.0	2.0	1.0	0.0	100	6500	4	50	1.3861534144319565	2.526139739196969	3.1635324485335525	4.177935701619258
