1  0.2734526381658351
2  0.7203620979551623
3  1.1672797190557624
4  1.6142051047943329
5  2.0611378862361702
6  2.5080777196731687
7  2.9550242843890633
8  3.401977280666471
9  3.8489364280045777
10  4.29590146352167
11  4.742872140519835
12  5.189848227192406
13  5.636829505457687
14  6.083815769904222
15  6.5308068268352555
16  6.9778024934011995
17  7.42480259681082
18  7.871806973612458
19  8.318815469038272
20  8.765827936404666
21  9.212844236563546
22  9.659864237399027
23  10.106887813365544
24  10.553914845062835
25  11.000945218844842
26  11.447978826458966
27  11.895015564713153
28  12.342055335168075
29  12.789098043852292
30  13.236143600998384
31  13.683191920798167
32  14.130242921175318
33  14.577296523574224
34  15.02435265276319
35  15.471411236651447
36  15.91847220611827
37  16.36553549485373
38  16.81260103920968
39  17.25966877806072
40  17.706738652673767
41  18.153810606587335
42  18.600884585492857
43  19.047960537188903
44  19.49503841126132
45  19.942118162232084
46  20.389199737792158
47  20.836283277792692
48  21.283368383683317
49  21.730473465835452
50  22.177562310999278
