1  0.8452620638405258
2  1.0639354282044067
3  1.5244021497958753
4  1.8919630766652484
5  2.3344184922468183
6  2.7459946170546643
7  3.185885605880064
8  3.6129329312145586
9  4.0531356044198406
10  4.487177281571203
11  4.928199819788581
12  5.365983274296173
13  5.807821927742161
14  6.247849869441331
15  6.690394589612743
16  7.131884040059302
17  7.5750174601398195
18  8.01751884589228
19  8.461139417842174
20  8.904375484558537
21  9.348400406746723
22  9.792190262703357
23  10.236553256865106
24  10.680773388879194
25  11.125421623553926
26  11.569984480901981
27  12.014875829092974
28  12.459717382679933
29  12.904818276706289
30  13.349890445860295
31  13.795174342120271
32  14.24044019673935
33  14.685886643216842
34  15.131317256415251
35  15.576911651079831
36  16.022483967826258
37  16.4682183394408
38  16.9139136853177
39  17.359789442156938
40  17.805592432727305
41  18.251627810408134
42  18.69752547786104
43  19.14377662600227
44  19.58975753280446
45  20.036389630116997
46  20.482442342309145
47  20.930064678666174
48  21.376172195580768
49  21.829233853760293
50  22.27531584866154
