1  0.8183901303379179
2  1.056070003626426
3  1.5049165497248072
4  1.8840812513002978
5  2.3219063960971704
6  2.73871455310755
7  3.176526070407897
8  3.6062794491317813
9  4.045455764896029
10  4.481068406231648
11  4.921556943576669
12  5.360331309151501
13  5.801887425917205
14  6.242580534690883
15  6.684979280491233
16  7.126937639208966
17  7.570002416584232
18  8.012847829662407
19  8.456444715156723
20  8.899941772901427
21  9.343969448841273
22  9.787963028470394
23  10.23234423791671
24  10.676727350544766
25  11.121402550743886
26  11.566098608482557
27  12.011021446940745
28  12.45597390916447
29  12.90110805972368
30  13.34627409299909
31  13.791591105175911
32  14.236937540645481
33  14.682415503241263
34  15.127916166811199
35  15.573539157567074
36  16.019173049758074
37  16.46493160879985
38  16.910681623153756
39  17.35657507259994
40  17.802427053255933
41  18.248470134049505
42  18.694412118033526
43  19.14065412733267
44  19.5866755726832
45  20.03326549147494
46  20.479355935578187
47  20.926851060584784
48  21.372995153016053
49  21.825489529336096
50  22.271615157169467
