1  0.9172442371055729
2  1.887316412031735
3  2.865332820631996
4  3.8479530258617585
5  4.8336452227728115
6  5.821533071756896
7  6.811067667599258
8  7.801881164353328
9  8.793715085478775
10  9.786380917371902
11  10.77973705230167
12  11.773674498337957
13  12.768107644134778
14  13.762968068791494
15  14.758200267841355
16  15.753758625039504
17  16.7496052189067
18  17.745708202706563
19  18.742040587305553
20  19.738579312658075
21  20.735304529742823
22  21.732199038350746
23  22.729247841988734
24  23.726437791828697
25  24.72375729937407
26  25.72119610227924
27  26.718745072625495
28  27.716396057490748
29  28.71414174816656
30  29.711975566826204
31  30.70989157868619
32  31.707884402595845
33  32.70594916477813
34  33.70408140109599
35  34.702277088011904
36  35.700532446575515
37  36.69884421161612
38  37.6972090157102
39  38.69562453197066
40  39.694087205022136
41  40.69259678878216
42  41.69114747887281
43  42.68974635386635
44  43.688376691330376
45  44.687078492492894
46  45.68578152830611
47  46.68471451230487
48  47.68348480079038
49  48.684200571001114
50  49.68302653040947
