0  0.5101109650528007
1  1.5101104483017926
2  2.5101099316695747
3  3.510109415156081
4  4.510108898761405
5  5.510108382485288
6  6.510107866327882
7  7.510107350288984
8  8.51010683436865
9  9.510106318566757
10  10.510105802883288
11  11.510105287318178
12  12.510104771871399
13  13.510104256542888
14  14.510103741332577
15  15.510103226240453
16  16.51010271126643
17  17.51010219641049
18  18.510101681672523
19  19.51010116705257
20  20.510100652550502
21  21.510100138166322
22  22.510099623899926
23  23.510099109751323
24  24.51009859572042
25  25.510098081807186
26  26.510097568011595
27  27.51009705433355
28  28.51009654077303
29  29.51009602732994
30  30.510095514004306
31  31.51009500079602
32  32.51009448770507
33  33.510093974731376
34  34.5100934618749
35  35.51009294913558
36  36.510092436513396
37  37.51009192400828
38  38.51009141162018
39  39.510090899349024
40  40.51009038719486
41  41.51008987515749
42  42.51008936323697
43  43.510088851433196
44  44.510088339746225
45  45.51008782817585
46  46.510087316722164
47  47.510086805384994
48  48.51008629424506
49  49.510085783144085
