1  0.577134849858553
2  1.5775975203032948
3  2.578068606678265
4  3.578548366914351
5  4.5790370701318155
6  5.579534997271392
7  6.580042441769435
8  7.580559710280582
9  8.581087123452289
10  9.581625016755302
11  10.582173741375211
12  11.582733665170277
13  12.583305173701559
14  13.583888671341565
15  14.584484582469212
16  15.58509335275837
17  16.585715450569285
18  17.586351368452654
19  18.587001624777024
20  19.587666765491882
21  20.588347366039905
22  21.589044033433375
23  22.589757408511964
24  23.59048816840033
25  24.591237029187536
26  25.59200474885129
27  26.59279213045478
28  27.593600025646
29  28.59442933849414
30  29.59528102970195
31  30.596156121238216
32  31.597055701441224
33  32.597980930649584
34  33.5989330474272
35  34.599913375456794
36  35.60092333118895
37  36.60196443234565
38  37.6030383073937
39  38.60414670612181
40  39.60529151147729
41  40.606474752864045
42  41.607698621240274
43  42.60896548713949
44  43.6102779277073
45  44.61163880171568
46  45.61305163418999
47  46.61452315384718
48  47.616082193445536
49  48.61794815257931
50  49.62299763534984
