#mass	fConst	rSep	xDist	zDist	nbFcts	nbGHpoints	nbEigval	mxPTord	eigenvalues	
1.0	10.0	2.0	0.0	0.0	50.0	100.0	3.0	50.0	3.315850	
1.0	10.0	2.0	0.0	0.1	50.0	100.0	3.0	50.0	3.297681	
1.0	10.0	2.0	0.0	0.2	50.0	100.0	3.0	50.0	3.245378	
1.0	10.0	2.0	0.0	0.3	50.0	100.0	3.0	50.0	3.165036	
1.0	10.0	2.0	0.0	0.4	50.0	100.0	3.0	50.0	3.065285	
1.0	10.0	2.0	0.0	0.5	50.0	100.0	3.0	50.0	2.955481	
1.0	10.0	2.0	0.0	0.6	50.0	100.0	3.0	50.0	2.844035	
1.0	10.0	2.0	0.0	0.7	50.0	100.0	3.0	50.0	2.737289	
1.0	10.0	2.0	0.0	0.8	50.0	100.0	3.0	50.0	2.639158	
1.0	10.0	2.0	0.0	0.9	50.0	100.0	3.0	50.0	2.551380	
1.0	10.0	2.0	0.0	1.0	50.0	100.0	3.0	50.0	2.474118	
1.0	10.0	2.0	0.0	1.1	50.0	100.0	3.0	50.0	2.406609	
1.0	10.0	2.0	0.0	1.2	50.0	100.0	3.0	50.0	2.347681	
1.0	10.0	2.0	0.0	1.3	50.0	100.0	3.0	50.0	2.296091	
1.0	10.0	2.0	0.0	1.4	50.0	100.0	3.0	50.0	2.250695	
1.0	10.0	2.0	0.0	1.5	50.0	100.0	3.0	50.0	2.210513	
1.0	10.0	2.0	0.0	1.6	50.0	100.0	3.0	50.0	2.174732	
1.0	10.0	2.0	0.0	1.7	50.0	100.0	3.0	50.0	2.142688	
1.0	10.0	2.0	0.0	1.8	50.0	100.0	3.0	50.0	2.113838	
1.0	10.0	2.0	0.0	1.9	50.0	100.0	3.0	50.0	2.087736	
1.0	10.0	2.0	0.0	2.0	50.0	100.0	3.0	50.0	2.064014	
1.0	10.0	2.0	0.0	2.5	50.0	100.0	3.0	50.0	1.971961	
1.0	10.0	2.0	0.0	3.0	50.0	100.0	3.0	50.0	1.909015	
1.0	10.0	2.0	0.0	3.5	50.0	100.0	3.0	50.0	1.863356	
1.0	10.0	2.0	0.0	4.0	50.0	100.0	3.0	50.0	1.828768	
1.0	10.0	2.0	0.0	4.5	50.0	100.0	3.0	50.0	1.801682	
1.0	10.0	2.0	0.0	5.0	50.0	100.0	3.0	50.0	1.779908	
1.0	10.0	2.0	0.0	5.5	50.0	100.0	3.0	50.0	1.762028	
1.0	10.0	2.0	0.0	6.0	50.0	100.0	3.0	50.0	1.747087	
1.0	10.0	2.0	0.0	6.5	50.0	100.0	3.0	50.0	1.734419	
1.0	10.0	2.0	0.0	7.0	50.0	100.0	3.0	50.0	1.723541	
1.0	10.0	2.0	0.0	7.5	50.0	100.0	3.0	50.0	1.714102	
1.0	10.0	2.0	0.0	8.0	50.0	100.0	3.0	50.0	1.705833	
1.0	10.0	2.0	0.0	8.5	50.0	100.0	3.0	50.0	1.698531	
1.0	10.0	2.0	0.0	9.0	50.0	100.0	3.0	50.0	1.692035	
1.0	10.0	2.0	0.0	9.5	50.0	100.0	3.0	50.0	1.686219	
1.0	10.0	2.0	0.0	10.0	50.0	100.0	3.0	50.0	1.680982	
1.0	10.0	2.0	0.0	11.0	50.0	100.0	3.0	50.0	1.671930	
1.0	10.0	2.0	0.0	12.0	50.0	100.0	3.0	50.0	1.664381	
1.0	10.0	2.0	0.0	13.0	50.0	100.0	3.0	50.0	1.657990	
1.0	10.0	2.0	0.0	14.0	50.0	100.0	3.0	50.0	1.652510	
1.0	10.0	2.0	0.0	15.0	50.0	100.0	3.0	50.0	1.647759	
1.0	10.0	2.0	0.0	16.0	50.0	100.0	3.0	50.0	1.643600	
1.0	10.0	2.0	0.0	17.0	50.0	100.0	3.0	50.0	1.639930	
1.0	10.0	2.0	0.0	18.0	50.0	100.0	3.0	50.0	1.636667	
1.0	10.0	2.0	0.0	19.0	50.0	100.0	3.0	50.0	1.633747	
1.0	10.0	2.0	0.0	20.0	50.0	100.0	3.0	50.0	1.631119	
1.0	10.0	2.0	0.0	21.0	50.0	100.0	3.0	50.0	1.628741	
1.0	10.0	2.0	0.0	22.0	50.0	100.0	3.0	50.0	1.626579	
1.0	10.0	2.0	0.0	23.0	50.0	100.0	3.0	50.0	1.624604	
1.0	10.0	2.0	0.0	24.0	50.0	100.0	3.0	50.0	1.622794	
1.0	10.0	2.0	0.0	25.0	50.0	100.0	3.0	50.0	1.621129	
1.0	10.0	2.0	0.0	26.0	50.0	100.0	3.0	50.0	1.619591	
1.0	10.0	2.0	0.0	27.0	50.0	100.0	3.0	50.0	1.618168	
1.0	10.0	2.0	0.0	28.0	50.0	100.0	3.0	50.0	1.616846	
1.0	10.0	2.0	0.0	29.0	50.0	100.0	3.0	50.0	1.615615	
1.0	10.0	2.0	0.0	30.0	50.0	100.0	3.0	50.0	1.614466	
1.0	10.0	2.0	0.0	31.0	50.0	100.0	3.0	50.0	1.613392	
1.0	10.0	2.0	0.0	32.0	50.0	100.0	3.0	50.0	1.612384	
1.0	10.0	2.0	0.0	33.0	50.0	100.0	3.0	50.0	1.611437	
1.0	10.0	2.0	0.0	34.0	50.0	100.0	3.0	50.0	1.610547	
1.0	10.0	2.0	0.0	35.0	50.0	100.0	3.0	50.0	1.609707	
1.0	10.0	2.0	0.0	36.0	50.0	100.0	3.0	50.0	1.608913	
1.0	10.0	2.0	0.0	37.0	50.0	100.0	3.0	50.0	1.608163	
1.0	10.0	2.0	0.0	38.0	50.0	100.0	3.0	50.0	1.607452	
1.0	10.0	2.0	0.0	39.0	50.0	100.0	3.0	50.0	1.606777	
1.0	10.0	2.0	0.0	40.0	50.0	100.0	3.0	50.0	1.606136	
1.0	10.0	2.0	0.0	41.0	50.0	100.0	3.0	50.0	1.605527	
1.0	10.0	2.0	0.0	42.0	50.0	100.0	3.0	50.0	1.604946	
1.0	10.0	2.0	0.0	43.0	50.0	100.0	3.0	50.0	1.604393	
1.0	10.0	2.0	0.0	44.0	50.0	100.0	3.0	50.0	1.603864	
1.0	10.0	2.0	0.0	45.0	50.0	100.0	3.0	50.0	1.603359	
1.0	10.0	2.0	0.0	46.0	50.0	100.0	3.0	50.0	1.602876	
1.0	10.0	2.0	0.0	47.0	50.0	100.0	3.0	50.0	1.602414	
1.0	10.0	2.0	0.0	48.0	50.0	100.0	3.0	50.0	1.601971	
1.0	10.0	2.0	0.0	49.0	50.0	100.0	3.0	50.0	1.601546	
1.0	10.0	2.0	0.0	50.0	50.0	100.0	3.0	50.0	1.601138	
1.0	10.0	2.0	0.0	51.0	50.0	100.0	3.0	50.0	1.600745	
1.0	10.0	2.0	0.0	52.0	50.0	100.0	3.0	50.0	1.600368	
1.0	10.0	2.0	0.0	53.0	50.0	100.0	3.0	50.0	1.600006	
1.0	10.0	2.0	0.0	54.0	50.0	100.0	3.0	50.0	1.599656	
1.0	10.0	2.0	0.0	55.0	50.0	100.0	3.0	50.0	1.599320	
1.0	10.0	2.0	0.0	56.0	50.0	100.0	3.0	50.0	1.598995	
1.0	10.0	2.0	0.0	57.0	50.0	100.0	3.0	50.0	1.598682	
1.0	10.0	2.0	0.0	58.0	50.0	100.0	3.0	50.0	1.598379	
1.0	10.0	2.0	0.0	59.0	50.0	100.0	3.0	50.0	1.598087	
1.0	10.0	2.0	0.1	0.0	50.0	100.0	3.0	50.0	3.304250	
1.0	10.0	2.0	0.07	0.07	50.0	100.0	3.0	50.0	3.300963	
1.0	10.0	2.0	0.2	0.0	50.0	100.0	3.0	50.0	3.270568	
1.0	10.0	2.0	0.14	0.14	50.0	100.0	3.0	50.0	3.257930	
1.0	10.0	2.0	0.3	0.0	50.0	100.0	3.0	50.0	3.217837	
1.0	10.0	2.0	0.21	0.21	50.0	100.0	3.0	50.0	3.191182	
1.0	10.0	2.0	0.4	0.0	50.0	100.0	3.0	50.0	3.150228	
1.0	10.0	2.0	0.28	0.28	50.0	100.0	3.0	50.0	3.106870	
1.0	10.0	2.0	0.5	0.0	50.0	100.0	3.0	50.0	3.072213	
1.0	10.0	2.0	0.35	0.35	50.0	100.0	3.0	50.0	3.011619	
1.0	10.0	2.0	0.6	0.0	50.0	100.0	3.0	50.0	2.987952	
1.0	10.0	2.0	0.42	0.42	50.0	100.0	3.0	50.0	2.911556	
1.0	10.0	2.0	0.7	0.0	50.0	100.0	3.0	50.0	2.900975	
1.0	10.0	2.0	0.49	0.49	50.0	100.0	3.0	50.0	2.811722	
1.0	10.0	2.0	0.8	0.0	50.0	100.0	3.0	50.0	2.814082	
1.0	10.0	2.0	0.57	0.57	50.0	100.0	3.0	50.0	2.715843	
1.0	10.0	2.0	0.9	0.0	50.0	100.0	3.0	50.0	2.729381	
1.0	10.0	2.0	0.64	0.64	50.0	100.0	3.0	50.0	2.626352	
1.0	10.0	2.0	1.0	0.0	50.0	100.0	3.0	50.0	2.648378	
1.0	10.0	2.0	0.71	0.71	50.0	100.0	3.0	50.0	2.544561	
1.0	10.0	2.0	1.1	0.0	50.0	100.0	3.0	50.0	2.572073	
1.0	10.0	2.0	0.78	0.78	50.0	100.0	3.0	50.0	2.470908	
1.0	10.0	2.0	1.2	0.0	50.0	100.0	3.0	50.0	2.501068	
1.0	10.0	2.0	0.85	0.85	50.0	100.0	3.0	50.0	2.405218	
1.0	10.0	2.0	1.3	0.0	50.0	100.0	3.0	50.0	2.435646	
1.0	10.0	2.0	0.92	0.92	50.0	100.0	3.0	50.0	2.346939	
1.0	10.0	2.0	1.4	0.0	50.0	100.0	3.0	50.0	2.375850	
1.0	10.0	2.0	0.99	0.99	50.0	100.0	3.0	50.0	2.295327	
1.0	10.0	2.0	1.5	0.0	50.0	100.0	3.0	50.0	2.321542	
1.0	10.0	2.0	1.06	1.06	50.0	100.0	3.0	50.0	2.249585	
1.0	10.0	2.0	1.6	0.0	50.0	100.0	3.0	50.0	2.272454	
1.0	10.0	2.0	1.13	1.13	50.0	100.0	3.0	50.0	2.208939	
1.0	10.0	2.0	1.7	0.0	50.0	100.0	3.0	50.0	2.228237	
1.0	10.0	2.0	1.20	1.20	50.0	100.0	3.0	50.0	2.172690	
1.0	10.0	2.0	1.8	0.0	50.0	100.0	3.0	50.0	2.188489	
1.0	10.0	2.0	1.27	1.27	50.0	100.0	3.0	50.0	2.140224	
1.0	10.0	2.0	1.9	0.0	50.0	100.0	3.0	50.0	2.152788	
1.0	10.0	2.0	1.34	1.34	50.0	100.0	3.0	50.0	2.111019	
1.0	10.0	2.0	2.0	0.0	50.0	100.0	3.0	50.0	2.120713	
1.0	10.0	2.0	1.41	1.41	50.0	100.0	3.0	50.0	2.084631	
1.0	10.0	2.0	2.5	0.0	50.0	100.0	3.0	50.0	2.001596	
1.0	10.0	2.0	1.77	1.77	50.0	100.0	3.0	50.0	1.983771	
1.0	10.0	2.0	3.0	0.0	50.0	100.0	3.0	50.0	1.926086	
1.0	10.0	2.0	2.12	2.12	50.0	100.0	3.0	50.0	1.916308	
1.0	10.0	2.0	3.5	0.0	50.0	100.0	3.0	50.0	1.874083	
1.0	10.0	2.0	2.47	2.47	50.0	100.0	3.0	50.0	1.868141	
1.0	10.0	2.0	4.0	0.0	50.0	100.0	3.0	50.0	1.835956	
1.0	10.0	2.0	2.83	2.83	50.0	100.0	3.0	50.0	1.832063	
1.0	10.0	2.0	4.5	0.0	50.0	100.0	3.0	50.0	1.806735	
1.0	10.0	2.0	3.18	3.18	50.0	100.0	3.0	50.0	1.804042	
1.0	10.0	2.0	5.0	0.0	50.0	100.0	3.0	50.0	1.783596	
1.0	10.0	2.0	3.54	3.54	50.0	100.0	3.0	50.0	1.781653	
1.0	10.0	2.0	5.5	0.0	50.0	100.0	3.0	50.0	1.764803	
1.0	10.0	2.0	3.89	3.89	50.0	100.0	3.0	50.0	1.763354	
1.0	10.0	2.0	6.0	0.0	50.0	100.0	3.0	50.0	1.749228	
1.0	10.0	2.0	4.24	4.24	50.0	100.0	3.0	50.0	1.748118	
1.0	10.0	2.0	6.5	0.0	50.0	100.0	3.0	50.0	1.736104	
1.0	10.0	2.0	4.60	4.60	50.0	100.0	3.0	50.0	1.735235	
1.0	10.0	2.0	7.0	0.0	50.0	100.0	3.0	50.0	1.724893	
1.0	10.0	2.0	4.95	4.95	50.0	100.0	3.0	50.0	1.724199	
1.0	10.0	2.0	7.5	0.0	50.0	100.0	3.0	50.0	1.715202	
1.0	10.0	2.0	5.30	5.30	50.0	100.0	3.0	50.0	1.714639	
1.0	10.0	2.0	8.0	0.0	50.0	100.0	3.0	50.0	1.706741	
1.0	10.0	2.0	5.66	5.66	50.0	100.0	3.0	50.0	1.706277	
1.0	10.0	2.0	8.5	0.0	50.0	100.0	3.0	50.0	1.699288	
1.0	10.0	2.0	6.01	6.01	50.0	100.0	3.0	50.0	1.698902	
1.0	10.0	2.0	9.0	0.0	50.0	100.0	3.0	50.0	1.692673	
1.0	10.0	2.0	6.36	6.36	50.0	100.0	3.0	50.0	1.692349	
1.0	10.0	2.0	9.5	0.0	50.0	100.0	3.0	50.0	1.686762	
1.0	10.0	2.0	6.72	6.72	50.0	100.0	3.0	50.0	1.686487	
1.0	10.0	2.0	10.0	0.0	50.0	100.0	3.0	50.0	1.681448	
1.0	10.0	2.0	7.07	7.07	50.0	100.0	3.0	50.0	1.681212	
1.0	10.0	2.0	11.0	0.0	50.0	100.0	3.0	50.0	1.672280	
1.0	10.0	2.0	7.78	7.78	50.0	100.0	3.0	50.0	1.672103	
1.0	10.0	2.0	12.0	0.0	50.0	100.0	3.0	50.0	1.664651	
1.0	10.0	2.0	8.49	8.49	50.0	100.0	3.0	50.0	1.664515	
