# force constant = 1.0 ; mass = 1.0 ; range separation parameter = 2.0 ; xDist = 0.0 ; zDist = 0.4
#x	perturbation potential	total potential
-62.78735744863231	0.011261815043362704	1971.1373895062047
-62.438075281904105	0.011324812992115008	1949.2679472673544
-62.1518255970861	0.011376970062922166	1931.4360894953666
-61.89861879101382	0.011423508520212868	1915.7309276261446
-61.66697500821793	0.01146641850831425	1901.4193697505957
-61.45096877332968	0.011506723251432299	1888.1222883136209
-61.24704095616989	0.01154503515939172	1875.6115579785353
-61.052843965006865	0.011581756840211326	1863.736459864578
-60.86672693176583	0.011617170535945246	1852.39084086361
-60.68747341024671	0.011651483606596463	1841.4963659433072
-60.514154523072214	0.011684853950043966	1830.9931336750808
-60.34604074184108	0.011717405246924703	1820.8340340132186
-60.1825459025331	0.011749236619350838	1810.9811648918712
-60.02319007991838	0.011780429025907585	1801.403454114032
-59.867574062998195	0.011811049651622678	1792.0750231439388
-59.715361268460235	0.011841155014048154	1782.9740268663745
-59.566264591844835	0.011870793218093968	1774.081809506052
-59.42003663528107	0.011900005629455375	1765.3822768747018
-59.276462304113046	0.011928828140628142	1756.861420473608
-59.135353102994216	0.011957292144980819	1748.5069506000486
-58.99654267540344	0.011985425297469017	1740.3080092506473
-58.85988326891988	0.0120132521166767	1732.254942467554
-58.72524290057233	0.012040794466997925	1724.3391176600776
-58.592503059062956	0.012068071948999828	1716.5527754350999
-58.46155682395596	0.012095102218550032	1708.8889082425344
-58.33230731244852	0.012121901250037526	1701.3411600982176
-58.20466638621641	0.012148483555253994	1693.9037430489304
-58.07855356673324	0.012174862366769087	1686.5713670643179
-57.9538951191843	0.012201049792620525	1679.3391807924995
-57.83062327384128	0.012227056947639384	1672.2027211774243
-57.708675560363	0.012252894065599738	1665.1578703596845
-57.58799423551926	0.012278570595519733	1658.2008186056953
-57.468525788708995	0.01230409528477809	1651.3280322590404
-57.3502205126545	0.012329476251195019	1644.5362259012998
-57.23303212901165	0.012354721045823561	1637.8223380612856
-57.11691746049965	0.01237983670787894	1631.1835099314728
-57.001836142635135	0.012404829812980854	1624.6170666457256
-56.887750369343394	0.012429706515680886	1618.1205007488802
-56.77462466767674	0.012454472587084164	1611.691457550371
-56.662425697647244	0.012479133448242006	1605.3277221041458
-56.55112207381499	0.012503694199884386	1599.0272075979624
-56.44068420579329	0.012528159648972612	1592.7879449686911
-56.331084155261735	0.012552534332479558	1586.6080735879223
-56.22229550743364	0.01257682253874444	1580.4858328851353
-56.114293255220936	0.012601028326698798	1574.4195547947936
-56.00705369458722	0.012625155543218287	1568.4076569297313
-55.90055432978862	0.012649207838819551	1562.4486363966635
-55.79477378737692	0.012673188681891752	1556.541064180963
-55.68969173798916	0.01269710137162706	1550.6835800375006
-55.58528882507384	0.01272094904979305	1544.874887832489
-55.48154659981182	0.012744734711471742	1539.113751288257
-55.378447461582645	0.012768461214874295	1533.3989900888496
-55.275974603405814	0.012792131290327212	1527.7294763094726
-55.17411196185543	0.012815747548514087	1522.1041311372278
-55.072844171005144	0.012839312488047233	1516.5219218543957
-54.972156520011595	0.01286282850243481	1510.981859058829
-54.87203491398909	0.01288629788650154	1505.4829940989055
-54.77246583786679	0.012909722842314723	1500.0244167029846
-54.67343632295348	0.01293310548466144	1494.605252785509
-54.574933915964614	0.012956447846117972	1489.2246624137986
-54.47694665029225	0.012979751881748035	1483.8818379212757
-54.37946301932133	0.013003019473462616	1478.5760021543415
-54.28247195161588	0.013026252434070837	1473.3064068414164
-54.18596278781638	0.0130494525110483	1468.0723310738217
-54.089925259105584	0.013072621390046621	1462.873079889204
-53.99434946711358	0.013095760698165744	1457.7079829490924
-53.89922586514565	0.013118872007008297	1452.576393303
-53.804545240627476	0.013141956835533602	1447.4776862322
-53.710298698671735	0.013165016652727195	1442.4112581669222
-53.61647764667956	0.01318805288010025	1437.3765256713248
-53.523073779897565	0.013211066894032102	1432.372924491073
-53.43007906785869	0.013234060027967657	1427.3999086588437
